CMS,"CMS Energy Corporation is an energy company operating primarily in Michigan. The Company operates through three segments: electric utility, which consists of regulated activities associated with the generation, transmission and distribution of electricity in Michigan; gas utility, which consists of regulated activities associated with the transportation, storage and distribution of natural gas in Michigan, and enterprises, which consists of various subsidiaries engaging primarily in domestic independent power production. The Company is the parent holding company of various subsidiaries, including Consumers Energy Company (Consumers), an electric and gas utility company, and CMS Enterprises Company (CMS Enterprises), a domestic independent power producer. Consumers serves individuals and businesses operating in the alternative energy, automotive, chemical, metal, and food products industries, as well as a group of other industries."
CINF.OQ,"Cincinnati Financial Corporation is an insurance holding company. It operates through five segments: Commercial lines insurance, Personal lines insurance, Excess and surplus lines insurance, and Life insurance and Investments. Its Commercial Lines Insurance Segment provides five commercial business lines: commercial casualty, commercial property, commercial auto, workers' compensation and other commercial lines. Its personal lines property insurance segment writes personal lines coverage in accounts that include both auto and homeowner coverages, as well as coverages that are part of its other personal business line. The excess and surplus lines Insurance segment covers business risks with characteristics, such as the nature of the business or its claim history that are difficult to profitably insure in the standard commercial lines market. The life insurance business lines include term life insurance, universal life insurance, worksite products and whole life insurance."
CL,"Colgate-Palmolive Company (Colgate) is a consumer products company. The Company operates in two product segments: Oral, Personal and Home Care, and Pet Nutrition. The Oral, Personal and Home Care product segment is operated through five geographic segments, which include North America, Latin America, Europe, Asia Pacific and Africa/Eurasia. The Company's oral care products include Colgate Total, Colgate Sensitive Pro-Relief, Colgate Max Fresh and Colgate Optic White. The Company is also engaged in various product categories of the personal care market with operations in liquid hand soap, which it sells under the Palmolive, Protex and Softsoap brands. The Company manufactures and markets a range of products for the home care market, including Palmolive and Ajax dishwashing liquids, Fabuloso and Ajax household cleaners and Murphy's Oil Soap. The Company, through its Hill's Pet Nutrition segment (Hill's), manufactures pet nutrition products for dogs and cats."
CAG,"Conagra Brands, Inc., formerly ConAgra Foods, Inc., operates as a packaged food company. The Company operates through two segments: Consumer Foods and Commercial Foods. The Company sells branded and customized food products, as well as commercially branded foods. It also supplies vegetable, spice and grain products to a range of restaurants, foodservice operators and commercial customers. Conagra Foodservice offers products to restaurants, retailers, commercial customers and other foodservice suppliers. The Company also operates in the countries outside the United States, such as Canada and Mexico. The Company's brands include Marie Callender's, Healthy Choice, Slim Jim, Hebrew National, Orville Redenbacher's, Peter Pan, Reddi-wip, PAM, Snack Pack, Banquet, Chef Boyardee, Egg Beaters, Rosarita, Fleischmann's and Hunt's. The Company sells its products in grocery, convenience, mass merchandise and club stores."
CMA,"Comerica Incorporated is a financial services company. The Company's principal activity is lending to and accepting deposits from businesses and individuals. The Company's segments include the Business Bank, the Retail Bank, Wealth Management, Finance and Other. The Business Bank serves middle market businesses, multinational corporations and governmental entities by offering various products and services, including commercial loans and lines of credit, deposits, cash management, capital market products, international trade finance, letters of credit, foreign exchange management services and loan syndication services. The Retail Bank includes small business banking and personal financial services, consisting of consumer lending, consumer deposit gathering and mortgage loan origination. The Wealth Management segment offers products and services consisting of fiduciary services, private banking, retirement services, investment advisory services, investment banking and brokerage services."
ED,"Consolidated Edison, Inc. (Con Edison) is a holding company. The Company operates through its subsidiaries, which include Consolidated Edison Company of New York, Inc. (CECONY), Orange and Rockland Utilities, Inc. (O&R), Con Edison Clean Energy Businesses, Inc. (the Clean Energy Businesses) and Con Edison Transmission, Inc. (Con Edison Transmission). CECONY's principal business operations are its regulated electric, gas and steam delivery businesses. CECONY provides electricity, natural gas and steam to customers in New York City and Westchester County. O&R's principal business operations are its regulated electric and gas delivery businesses. The Clean Energy Businesses develop, own and operate renewable and energy infrastructure projects and provide energy-related products and services to wholesale and retail customers. Con Edison Transmission, through its subsidiaries, invests in electric transmission facilities and gas pipeline and storage facilities."
CTXS.OQ,"Citrix Systems, Inc. offers Enterprise and Service Provider products, which include Workspace Services solutions and Delivery Networking products. The Company's Enterprise and Service Provider products include Cloud Services solutions, and related license updates and maintenance, support and professional services. The Company's NetScaler nCore Technology is an architecture that enables execution of multiple packet engines in parallel. The Company's workspace services include Application Virtualization and virtual desktop infrastructure (VDI), Enterprise Mobility Management and Citrix Workspace Suite. The Company's NetScaler ADC is a software-defined application delivery controller (ADC) and load balancer. The Company's Cloud Services include ShareFile and Citrix Cloud. It provides various ways for customers to receive upgrades, support and maintenance for products, which include Software Maintenance, Subscription Advantage, Technical Support Services and Hardware Maintenance."
CSCO.OQ,"Cisco Systems, Inc., is engaged in designing and selling a range of technologies across networking, security, collaboration, applications and the cloud. It operates through three geographic segments: Americas; Europe, Middle East, and Africa; and Asia Pacific, Japan, and China. Its product and technologies include infrastructure platforms; applications; security and other products. Infrastructure Platforms consists of its core networking technologies of switching, routing, data center products and wireless that are designed to work together to deliver networking capabilities and transport and store data. Application product category consists primarily of software-related offerings that utilize the core networking and data center platforms to provide their functions. Security product category primarily includes unified threat management products, threat security products and Web security products. Its subsidiary, ThousandEyes, Inc., offers Internet and cloud intelligence platform."
COP,"ConocoPhillips is an independent exploration and production company. The Company explores for, produces, transports and markets crude oil, bitumen, natural gas, liquefied natural gas (LNG) and natural gas liquids. The Company operates through six segments: Alaska, Lower 48, Canada, Europe and North Africa, Asia Pacific and Middle East, and Other International. The Alaska segment explores for, produces, transports and markets crude oil, natural gas liquids, natural gas and LNG. The Lower 48 segment consists of operations located in the United States Lower 48 states and the Gulf of Mexico. Its Canadian operations consists of oil sands developments in the Athabasca Region of northeastern Alberta. The Europe and North Africa segment consists of operations and exploration activities in Norway and Libya. The Asia Pacific and Middle East segment has exploration and production operations in China, Indonesia and Malaysia."
COO,"The Cooper Companies, Inc. is a global medical device company. The Company operates through two business units: CooperVision, Inc. and CooperSurgical, Inc. CooperVision offers soft contact lenses for the vision correction market. CooperVision develops, manufactures and markets a range of single-use, two-week and monthly contact lenses. CooperVision services three primary regions: the Americas; Europe, the Middle East and Africa (EMEA), and Asia Pacific. CooperVision offers spherical, aspherical, toric, multifocal and toric multifocal lens products in various modalities. CooperVision's products are primarily manufactured at its facilities located in the United Kingdom, Puerto Rico, Hungary, Costa Rica and New York. CooperSurgical offers an array of products and services focused on advancing the health of families through a portfolio of products and services focusing on women's health, fertility and diagnostics."
CME.OQ,"CME Group Inc., through its exchanges, provides products across all asset classes, including futures and options based on interest rates, equity indexes, foreign exchange, energy, agricultural products and metals. The Company's segment primarily consists of the Chicago Mercantile Exchange Inc. (CME), Board of Trade of the City of Chicago, Inc. (CBOT), New York Mercantile Exchange, Inc. (NYMEX) and Commodity Exchange, Inc. (COMEX) exchanges. The Company provides electronic trading around the globe on its CME Globex platform. The Company also offers clearing and settlement services across asset classes for exchange-traded and over-the-counter derivatives through its clearinghouses CME Clearing and CME Clearing Europe. It also provides hosting, connectivity and customer support for electronic trading through its co-location services. The Company's CME Direct platform offers side-by-side trading of exchange-listed and privately negotiated markets."
STZ,"Constellation Brands, Inc. is an international beverage alcohol company. The Company is a producer and marketer of beer, wine and spirits with operations in the United States, Canada, Mexico, New Zealand and Italy. Its segments include Beer, Wine and Spirits, and Corporate Operations and Other. It is a multi-category supplier (beer, wine and spirits) of beverage alcohol in the United States. It sells a number of brands in the import and craft beer categories, including Corona Extra, Corona Light, Modelo Especial and others. It is a producer and marketer of wine, and sells a number of wine brands across various categories, including table wine, sparkling wine and dessert wine, and across all price points, such as popular, premium and luxury categories. Some of its wine and spirits brands sold in the United States, which comprise its U.S. Focus Brands (Focus Brands) include Meiomi, Robert Mondavi, Wild Horse and others."
CXO,"Concho Resources Inc. is an independent oil and natural gas company engaged in the acquisition, development and exploration of oil and natural gas properties. The Company's four operating areas include the Northern Delaware Basin, the Southern Delaware Basin, the Midland Basin and the New Mexico Shelf. As of December 31, 2016, the Company's operations were focused in the Permian Basin, which underlies an area of Southeast New Mexico and West Texas approximately 250 miles wide and 300 miles long. The Permian Basin is an oil and natural gas producing region in the United States and is characterized by multiple producing horizons and enhanced recovery potential. As of December 31, 2016, the Company produced approximately 55.1 million barrels of oil equivalent (MMBoe) of oil and natural gas. As of December 31, 2016, all of its 720 MMBoe total estimated proved reserves were located in its core operating areas and consisted of approximately 59.5% oil and 40.5% natural gas."
SCHW.N,"The Charles Schwab Corporation (CSC) is a savings and loan holding company. The Company, through its subsidiaries, engages in wealth management, securities brokerage, banking, asset management and financial advisory services. The Company provides financial services to individuals and institutional clients through two segments: Investor Services and Advisor Services. The Investor Services segment provides retail brokerage and banking services, retirement plan services and other corporate brokerage services. The Advisor Services segment provides custodial, trading, and support services as well as retirement business services. The Company offers a range of products to address individuals' varying investment and financial needs. Its product offerings include brokerage, mutual funds, exchange-traded funds (ETFs), advice solutions, banking and trust. Brokerage provides a range of brokerage accounts with cash management capabilities."
GLW,"Corning Incorporated is engaged in manufacturing specialty glass and ceramics. The Company's segments include Display Technologies, Optical Communications, Environmental Technologies, Specialty Materials, Life Sciences and All Other. The Display Technologies segment manufactures glass substrates for flat panel liquid crystal displays and other high-performance display panels. The Optical Communications segment manufactures carrier network and enterprise network components for the telecommunications industry. The Specialty Materials segment manufactures products that provide more than 150 material formulations for glass, glass ceramics and fluoride crystals. The Environmental Technologies segment manufactures ceramic substrates and filters for automotive and diesel applications. The Life Sciences segment manufactures glass and plastic labware, equipment, media, serum and reagents enabling workflow solutions for drug discovery and bioproduction."
CTSH.OQ,"Cognizant Technology Solutions Corporation is a professional services company. The Company operates through four segments: Financial Services, Healthcare, Manufacturing/Retail/Logistics, and Other. The Financial Services segment includes customers providing banking/transaction processing, capital markets and insurance services. The Healthcare segment includes healthcare providers and payers, as well as life sciences customers, including pharmaceutical, biotech and medical device companies. The Manufacturing/Retail/Logistics segment includes manufacturers, retailers, travel and other hospitality customers, as well as customers providing logistics services. The Other segment includes its information, media and entertainment services, communications and high technology operating segments. Its services include consulting and technology services and outsourcing services. Its outsourcing services include application maintenance, IT infrastructure services and business process services."
CVS,"CVS Health Corporation, together with its subsidiaries, is an integrated pharmacy healthcare company. The Company provides pharmacy care for the senior community through Omnicare, Inc. (Omnicare) and Omnicare's long-term care (LTC) operations, which include distribution of pharmaceuticals, related pharmacy consulting and other ancillary services to chronic care facilities and other care settings. It operates through three segments: Pharmacy Services, Retail/LTC and Corporate. The Pharmacy Services Segment provides a range of pharmacy benefit management (PBM) solutions to its clients. As of December 31, 2016, the Retail/LTC Segment included 9,709 retail locations (of which 7,980 were its stores that operated a pharmacy and 1,674 were its pharmacies located within Target Corporation (Target) stores), its online retail pharmacy Websites, CVS.com, Navarro.com and Onofre.com.br, 38 onsite pharmacy stores, its long-term care pharmacy operations and its retail healthcare clinics."
CMI,"Cummins Inc. designs, manufactures, distributes and services diesel and natural gas engines and engine-related component products. The Company's segments include Engine, Distribution, Components and Power Systems. The Engine segment manufactures and markets a range of diesel and natural gas powered engines under the Cummins brand name, as well as certain customer brand names, for the heavy and medium-duty truck, bus, recreational vehicle (RV), light-duty automotive and agricultural markets. The Distribution segment consists of the product lines, which service and/or distribute a range of products and services, including parts, engines, power generation and service. The Components segment supplies products, including aftertreatment systems, turbochargers, filtration products and fuel systems for commercial diesel applications. The Power Systems segment consists of businesses, including Power generation, Industrial and Generator technologies."
DHR,"Danaher Corporation (Danaher) designs, manufactures and markets professional, medical, industrial and commercial products and services. The Company operates through three segments: Life Sciences, which offers a range of research tools that scientists use to study the basic building blocks of life, including genes, proteins, metabolites and cells, in order to understand the causes of disease, identify new therapies and test new drugs and vaccines; Diagnostics; which offers analytical instruments, reagents, consumables, software and services; and Environmental & Applied Solutions, which consists of various lines of business, including water quality and product identification. Danaher's research and development, manufacturing, sales, distribution, service and administrative facilities were located in over 60 countries."
CCI,"Crown Castle International Corp. is a real estate investment trust, which owns, operates and leases shared wireless infrastructure that is geographically dispersed throughout the United States and Puerto Rico. The Company's segments include towers and small cells. As of December 31, 2016, it had approximately 40,000 towers and other structures, such as rooftops (collectively towers) and approximately 26,500 route miles of fiber (collectively small cells, and together with towers, wireless infrastructure). The towers segment provides access, including space or capacity to its towers, which are geographically dispersed throughout the United States. The towers segment also reflects certain network services relating to its towers. As of December 31, 2016, the small cells segment provided access, including space or capacity, to the Company's approximately 17,000 route miles of fiber primarily supporting small cell networks. The small cells segment also offers fiber-based solutions."
DHI,"D.R. Horton, Inc. is a homebuilding company. The Company has operations in 84 markets in 29 states across the United States. The Company's segments include its 44 homebuilding divisions, its financial services operations and its other business activities. In the homebuilding segment, the Company builds and sells single-family detached homes and attached homes, such as town homes, duplexes, triplexes and condominiums. The Company's 44 homebuilding divisions are aggregated into six segments: East Region, South Central Region, Midwest Region, West Region, Southwest Region and Southeast Region. In the financial services segment, the Company sells mortgages and collects fees for title insurance agency and closing services. The Company has subsidiaries that conduct insurance-related operations; construct and own income-producing rental properties; own non-residential real estate, including ranch land and improvements, and own and operate oil and gas-related assets."
CMCSA.OQ,"Comcast Corporation is a media and technology company. The Company has two primary businesses: Comcast Cable and NBCUniversal. Its Comcast Cable business operates in the Cable Communications segment. Its NBCUniversal business operates in four business segments: Cable Networks, Broadcast Television, Filmed Entertainment and Theme Parks. Its Cable Communications segment consists of the operations of Comcast Cable, which provides video, high-speed Internet and voice services to residential customers under the XFINITY brand. Its Cable Networks segment consists of a portfolio of national cable networks. Its Broadcast Television segment operates the NBC and Telemundo broadcast networks. Its Filmed Entertainment segment primarily produces, acquires, markets and distributes filmed entertainment across the world, and it also develops, produces and licenses live stage plays. Its Theme Parks segment consists primarily of its Universal theme parks in Orlando, Florida and Hollywood, California."
DVN,"Devon Energy Corporation is an independent energy company. The Company operates through its U.S operating segment. Its U.S operating segment is engaged exploration, development and production of oil, natural gas and natural gas liquids (NGL). The Company’s operations are concentrated in various North American onshore areas in the United States. The Company’s operations are focused in four core oil producing areas: the Delaware Basin, Eagle Ford, STACK and Rockies Oil. The Company’s Delaware Basin offers exploration and development opportunities from geologic reservoirs and play types, including the oil-rich Bone Spring, Wolfcamp and Leonard formations. The Company operates approximately 10 rigs in the asset. Its acreage in the Rockies Oil is focused on emerging oil opportunities in the Powder River Basin. Rockies Oil operates two rigs targeting the Turner, Parkman, Teapot and Niobrara formations in northern Converse County of the Powder River Basin."
DE,"Deere & Company is engaged in equipment operations. The Company is engaged in providing financial services. The Company operates through three business segments: agriculture and turf, construction and forestry, and financial services. The agriculture and turf segment manufactures and distributes a line of agriculture and turf equipment and related service parts. The construction and forestry segment provides a line of construction equipment, and forestry machines and attachments available in the world. The construction and forestry segment is also engaged in providing fleet management telematics solutions. The financial services segment primarily finances sales and leases by the Company dealers of new and used agriculture and turf equipment and construction and forestry equipment. The financial services segment also provides wholesale financing to dealers of the foregoing equipment, finances retail revolving charge accounts and offers extended equipment warranties."
DAL,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo throughout the United States and across the world. The Company's segments include Airline and Refinery. The Company's route network is centered around a system of hub, international gateway and airports that the Company operates in Amsterdam, Atlanta, Boston, Detroit, London-Heathrow, Los Angeles, Minneapolis-St. Paul, New York-LaGuardia, New York- John F Kennedy International Airport, Paris-Charles de Gaulle, Salt Lake City, Seattle and Tokyo-Narita. Each of these operations includes flights that gather and distribute traffic from markets in the geographic region surrounding the hub or gateway to domestic and international cities and to other hubs or gateways. The Company's route network includes its international joint ventures, its alliances with other foreign airlines, its membership in SkyTeam and agreements with multiple domestic regional carriers that operate as Delta Connection."
DVA,"DaVita Inc., formerly DaVita HealthCare Partners Inc., operates one division: DaVita Kidney Care (Kidney Care). The Kidney Care division consists of the Company's United States dialysis and related lab services, its ancillary services and strategic initiatives, including its international operations, and its corporate administrative support. The Company's segments include U.S. dialysis and related lab services and Other-Ancillary services and strategic initiatives. Its U.S. dialysis and related lab services line of business provide kidney dialysis services in the United States for patients suffering from chronic kidney failure, also known as an end-stage renal disease (ESRD). In addition, as of March 31, 2019, the Company operated or provided administrative services to 243 outpatient dialysis centers located in nine countries outside of the United States."
DRI,"Darden Restaurants, Inc. is a full-service restaurant company. The Company owned and operated 1,536 restaurants through its subsidiaries in the United States and Canada, as of May 29, 2016. The Company's segments include Olive Garden, LongHorn Steakhouse, Fine Dining (which includes The Capital Grille, and Eddie V's Prime Seafood and Wildfish Seafood Grille (Eddie V's)) and Other Business (which includes Yard House, Seasons 52, Bahama Breeze, consumer-packaged goods and franchise revenues). As of May 29, 2016, the Company also had 50 restaurants operated by independent third parties pursuant to area development and franchise agreements. Olive Garden's menu includes a range of authentic Italian foods featuring fresh ingredients and a selection of imported Italian wines. LongHorn Steakhouse restaurants feature a range of menu items, including fresh steaks and chicken, as well as salmon, shrimp, ribs, pork chops, burgers and prime rib."
DLR,"Digital Realty Trust Inc. is a real estate investment trust (REIT). The Company is engaged in the business of owning, acquiring, developing and operating data centers. It provides data center, colocation and interconnection solutions for customers across a range of industry verticals ranging from cloud and information technology services, communications and social networking to financial services, manufacturing, energy, healthcare, and consumer products. Its portfolio consists of approximately 225 data centers, of which 147 are located in the United States, 41 are located in Europe, 19 are located in Latin America, 10 are located in Asia, five are located in Australia and three are located in Canada. PlatformDIGITAL is its platform for centers of data exchange, interconnection, and colocation solutions."
CPRT.OQ,"Copart, Inc. (Copart) is a provider of online auctions and vehicle remarketing services in the United States, Canada, the United Kingdom, the United Arab Emirates, Oman, Bahrain, Brazil, Ireland, Spain and India. The Company also provides vehicle remarketing services in Germany. The Company operates through two segments: United States and International. The Company provides vehicle sellers with a range of services to process and sell vehicles primarily over the Internet through its virtual bidding third generation Internet auction-style sales technology (VB3). The Company's service offerings include Online Seller Access, Salvage Estimation Services, Estimating Services, End-Of-Life Vehicle Processing, Virtual Insured Exchange (VIX), Transportation Services, Vehicle Inspection Stations, On-Demand Reporting, Department of Motor Vehicle (DMV) Processing, Flexible Vehicle Processing Programs, Buy It Now, Member Network, Sales Process, Copart Dealer Services, CashForCars.com and U-Pull-It."
CSX.OQ,"CSX Corporation is a transportation company. The Company provides rail-based freight transportation services, including traditional rail service and transport of intermodal containers and trailers, as well as other transportation services, such as rail-to-truck transfers and bulk commodity operations. The Company categorizes its products into three primary lines of business: merchandise, intermodal and coal. The Company's intermodal business links customers to railroads through trucks and terminals. The Company's merchandise business consists of shipments in markets, such as agricultural and food products, fertilizers, chemicals, automotive, metals and equipment, minerals and forest products. The Company's coal business transports domestic coal, coke and iron ore to electricity-generating power plants, steel manufacturers and industrial plants, as well as export coal to deep-water port facilities."
COST.OQ,"Costco Wholesale Corporation is engaged in the operation of membership warehouses in the United States and Puerto Rico, Canada, the United Kingdom, Mexico, Japan, Australia, Spain, and through its subsidiaries in Taiwan and Korea. As of August 28, 2016, the Company operated 715 warehouses across the world. The Company's average warehouse space is approximately 144,000 square feet. The Company's warehouses on average operate on a seven-day, 70-hour week. The Company offers merchandise in various categories, which include foods (including dry foods, packaged foods and groceries); sundries (including snack foods, candy, alcoholic and nonalcoholic beverages, and cleaning supplies); hardlines (including appliances, electronics, health and beauty aids, hardware, and garden and patio); fresh foods (including meat, produce, deli and bakery); softlines (including apparel and small appliances), and other (including gas stations and pharmacy)."
DG,"Dollar General Corporation is a discount retailer. The Company offers a selection of merchandise, including consumables, seasonal, home products and apparel. The Company's consumables category includes paper and cleaning products (such as paper towels, bath tissue, and other home cleaning supplies); packaged food (such as cereals, spices, sugar and flour); perishables (such as milk, beer and wine); snacks (such as candy, cookies, and carbonated beverages); health and beauty (such as over-the-counter medicines and personal care products); pet (pet supplies and pet food), and tobacco products. Its seasonal products include decorations, toys, batteries, stationery, prepaid phones and accessories, and home office supplies. Its home products include cookware, craft supplies and kitchen, and bed and bath soft goods. Its apparel products include casual everyday apparel for infants, toddlers, girls, boys, women and men, as well as socks, underwear, disposable diapers, shoes and accessories."
DFS,"Discover Financial Services (DFS) is a direct banking and payment services company. The Company is a bank holding company, as well as a financial holding company. The Company operates through two segments: Direct Banking and Payment Services. It provides direct banking products and services, and payment services through its subsidiaries. It offers its customers credit card loans, private student loans, personal loans, home equity loans and deposit products. The Company's Direct Banking segment includes consumer banking and lending products, specifically Discover-branded credit cards issued to individuals and small businesses on the Discover Network and other consumer banking products and services. The Company's direct banking offers credit cards, student loans, personal loans, home equity loans, and other consumer lending and deposit products. The Payment Services segment includes PULSE, Diners Club and the Company's Network Partners business."
DPZ,"Domino's Pizza, Inc. is a pizza restaurant chain company. As of January 1, 2017, the Company operated in over 13,800 locations in over 85 markets around the world. The Company operates through three segments: domestic stores, international franchise and supply chain. Its basic menu features pizza products in various sizes and crust types. As of January 1, 2017, its Domestic Stores segment consisted primarily of its franchise operations, which consisted of 4,979 franchised stores located in the contiguous United States. As of January 1, 2017, its International Franchise segment consisted of a network of franchised stores in over 85 international markets. As of January 1, 2017, its supply chain segment operated 18 regional dough manufacturing and food supply chain centers in the United States, one thin crust manufacturing center, one vegetable processing center and one center providing equipment and supplies to certain of its domestic and international stores."
DOV,"Dover Corporation is a diversified global manufacturer, delivering equipment and components, specialty systems, consumable supplies, software and digital solutions and support services. The Company operates through five segments: Engineered Products, Fueling Solutions, Imaging & Identification, Pumps & Process Solutions, and Refrigeration & Food Equipment. Engineered Products segment is a provider of a range of products, software and services that have customer applications across several markets, including aftermarket vehicle service, solid waste handling, industrial automation, aerospace and defense, industrial winch and hoist, and fluid dispensing. Fueling Solutions segment provides components, equipment and software and service solutions enabling transport of fuels and other hazardous fluids along the supply chain, as well as operation of retail fueling, and vehicle wash establishments."
D,"Dominion Energy, Inc., formerly Dominion Resources, Inc., is a producer and transporter of energy. Dominion is focused on its investment in regulated electric generation, transmission and distribution and regulated natural gas transmission and distribution infrastructure. It operates through three segments: Dominion Virginia Power operating segment (DVP), Dominion Generation, Dominion Energy, and Corporate and Other. The DVP segment includes regulated electric distribution and regulated electric transmission. The Dominion Generation segment includes regulated electric fleet and merchant electric fleet. The Dominion Energy segment includes gas transmission and storage, gas gathering and processing, liquefied natural gas import and storage, and nonregulated retail energy marketing. As of December 31, 2016, Dominion served utility and retail energy customers, and operated an underground natural gas storage system with approximately one trillion cubic feet of storage capacity."
DOW,"Dow Inc. is a material science company that is combining science and technology to develop solutions. The Company’s portfolio comprised of six global business units, organized into three operating segments: Performance Materials & Coatings, Industrial Intermediates & Infrastructure and Packaging & Specialty Plastics. Its products serve different applications, including coatings, home and personal care, durable goods, adhesives and sealants, and food and specialty packaging. In addition, the Company operates a global commercial and development network that features eight research and development (R&D) centers."
DTE,"DTE Energy Company is an energy company. Its segments include Electric, which consists of DTE Electric Company, which is engaged in the generation, purchase, distribution and sale of electricity to residential, commercial and industrial customers in southeastern Michigan; Gas, which consists of DTE Gas Company, which is engaged in the purchase, storage, transportation, distribution and sale of natural gas to residential, commercial and industrial customers throughout Michigan; Gas Storage and Pipelines, which consists of natural gas pipeline, gathering and storage businesses; Power and Industrial Projects, which consists of projects that deliver energy and utility-type products and services to industrial, commercial and institutional customers, and sell electricity from renewable energy projects; Energy Trading, which consists of energy marketing and trading operations, and Corporate and Other, which includes various holding company activities and holds certain non-utility debt."
FANG.OQ,"Diamondback Energy, Inc. is an independent oil and natural gas company. The Company focuses on the acquisition, development, exploration and exploitation of unconventional onshore oil and natural gas reserves in the Permian Basin in West Texas. As of December 31, 2016, the Company's total net acreage position in the Permian Basin was approximately 105,894 net acres. As of December 31, 2016, the Company, through its subsidiary, Viper Energy Partners LP (Viper), owned mineral interests underlying approximately 107,568 gross acres primarily in Midland County, Texas in the Permian Basin. The Permian Basin area covers a portion of western Texas and eastern New Mexico. The Company's reserves are located in the Permian Basin of West Texas, in particular in the Clearfork, Spraberry, Wolfcamp, Cline, Strawn and Atoka formations. The Company refers to the Clearfork, Spraberry, Wolfcamp, Strawn and Atoka formations collectively as the Wolfberry play."
DXCM.OQ,"Dexcom, Inc. (Dexcom) is a medical device company. The Company is focused on the design, development and commercialization of continuous glucose monitoring (CGM) systems for ambulatory use by people with diabetes and for use by healthcare providers. The Company's products consist of DexCom G4 PLATINUM and DexCom G5 Mobile. The Company is commercializing its fifth generation CGM system. The Company's markets DexCom G4 PLATINUM under a Conformite Europeenne Marking (CE Mark), in the European Union, Australia, New Zealand and the countries in Asia and Latin America, and in the United States with approval from the United States Food and Drug Administration (FDA). The DexCom G4 PLATINUM with Share remote monitoring system uses a wireless connection between a patient's receiver and an application on the patient's iPhone, iPod touch, or iPad to transmit glucose information to applications on the mobile devices of designated recipients (followers)."
DISH.OQ,"DISH Network Corporation is a holding company. The Company operates through two segments: Pay-TV and Broadband, and Wireless. It offers pay-TV services under the DISH brand and the Sling brand (collectively Pay-TV services). The DISH branded pay-TV service consists of Federal Communications Commission (FCC) licenses authorizing it to use direct broadcast satellite and Fixed Satellite Service spectrum, its owned and leased satellites, receiver systems, third-party broadcast operations, customer service facilities, a leased fiber optic network, in-home service and call center operations, and certain other assets utilized in its operations. The Sling branded pay-TV services consist of live, linear streaming over-the-top Internet-based domestic, international and Latino video programing services. The Company markets broadband services under the dishNET brand. The Company makes investments in the research and development, wireless testing and wireless network infrastructure."
DISCK.OQ,"Discovery, Inc., formerly Discovery Communications, Inc., is a global media company. The Company provides content across multiple distribution platforms, including pay-television (pay-TV), free-to-air (FTA) and broadcast television, Websites, digital distribution arrangements and content licensing agreements. Its segments include U.S. Networks, which consists principally of domestic television networks and digital content services; International Networks, consisting primarily of international television networks and digital content services, and Education and Other, which consists principally of curriculum-based product and service offerings, and production studios. The Company's portfolio of networks includes television brands, such as Discovery Channel, Animal Planet, ID, Velocity and Eurosport. It is also engaged in extending content distribution across various platforms, including brand-aligned Websites, Web-native networks and online streaming."
DRE,"Duke Realty Corporation is a self-managed real estate investment trust (REIT). The Company and Duke Realty Limited Partnership collectively specialize in the ownership, management and development of bulk distribution (industrial) and medical office real estate. It operates through three segments, the first two of which consist of the ownership and rental of industrial and medical office real estate investments. The operations of its industrial and medical office properties, as well as its rental operations, are collectively referred to as Rental Operations. The third segment includes real estate services, such as property management, asset management, leasing, development, general contracting and construction management. Its Service Operations segment also includes its taxable REIT subsidiary, through which certain of the segment's operations are conducted. It maintains a Baa1 rating from Moody’s Investor Service, Inc. and a BBB+ rating from Standard & Poor's Financial Services LLC."
XRAY.OQ,"DENTSPLY SIRONA Inc. is a manufacturer of professional dental products and technologies. The Company develops, manufactures, and markets solutions offering, including dental and oral health products, as well as other consumable medical devices. It operates through two segments: Dental and Healthcare Consumables, and Technologies. The dental industry encompasses the diagnosis, treatment and prevention of disease and ailments of the teeth, gums and supporting bone. Its principal dental product categories are dental consumable products, dental laboratory products, dental specialty products and dental equipment. Additionally, its consumable medical device products are used for urological and surgical applications. These products are produced by the Company in the United States and internationally and are distributed throughout the world under various brand names, including ANKYLOS, AQUASIL ULTRA, ARTICADENT, ATLANTIS, CALIBRA, CAULK, CAVITRON, CELTRA, DELTON, DENTSPLY, DETREY and DYRACT."
DUK,"Duke Energy Corporation (Duke Energy) is an energy company. The Company operates through three segments: Electric Utilities and Infrastructure; Gas Utilities and Infrastructure, and Commercial Renewables. The Company operates in the United States through its direct and indirect subsidiaries. The Electric Utilities and Infrastructure segment provides retail electric service through the generation, transmission, distribution and sale of electricity to approximately 7.5 million customers within the Southeast and Midwest regions of the United States. The operations include electricity sold wholesale to municipalities, electric cooperative utilities and other load-serving entities. The Gas Utilities and Infrastructure segment serves residential, commercial, industrial and power generation natural gas customers. The Commercial Renewables primarily acquires, builds, develops and operates wind and solar renewable generation throughout the continental United States."
CTVA.N,"Corteva, Inc. is a provider of agricultural products. The Company’s seed platform develops and supplies germplasm. Its crop protection platform supplies products to protect crop yields against weeds, insects and disease. It operates through two segments: seed and crop protection. Its seed segment provides solutions in various crops, including corn, soybean, sunflowers and wheat, and complementary crops such as alfalfa, canola, cotton, rice and sorghum, as well as silage inoculants. Its crop protection segment is focused on developing and supplying crop protection products and services. It offers a range of crop protection products that service field crops, such as wheat, corn, soybean, sunflower, canola/oilseed rape and rice as well as specialty crops such as fruit, nut, vine, sugarcane, coffee and vegetables."
